class_code,class_title,commodity_code,commodity_title,family_code,family_title,segment_code,segment_title
43222600,Network service equipment,43222609,Network routers,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222610,Network service concentrators or hubs,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222611,Network channel or data service units,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222612,Network switches,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222615,Storage area network SAN switch,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222622,Server load balancer,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222625,Access servers,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222627,Integrated services digital network ISDN access devices,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222632,Broadband aggregators,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222634,Network management or monitoring device,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222600,Network service equipment,43222644,Network traffic controller,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43222700,Telegraph equipment,43222703,Telegraph sounders,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223000,Teletype equipment,43223001,Teletype input devices,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223100,Digital mobile network infrastructure equipment and components,43223108,WLAN wireless access network equipment and components,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223200,Mobile messaging platforms,43223205,Instant messaging platform,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223200,Mobile messaging platforms,43223207,Video streaming system,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223200,Mobile messaging platforms,43223209,Location based messaging service platforms,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223200,Mobile messaging platforms,43223211,Paging controllers,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223300,Datacom and network connectivity installation devices and equipment,43223305,Network cable management panel assembly,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43223300,Datacom and network connectivity installation devices and equipment,43223343,Network punchdown tool,43220000,Data Voice or Multimedia Network Equipment or Platforms and Accessories,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231501,Helpdesk or call center software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231503,Procurement software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231505,Human resources software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231506,Materials requirements planning logistics and supply chain software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231507,Project management software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231508,Inventory management software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231509,Bar coding software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231510,Label making software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231511,Expert system software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231512,License management software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231513,Office suite software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
43231500,Business function specific software,43231514,Sales and marketing software,43230000,Software,43000000,Information Technology Broadcasting and Telecommunications
