commodity_code,commodity_title,example,hot_technology,in_demand,onet_soc_code,title
43232402,Development environment software,Microsoft Visual Basic,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232402,Development environment software,Microsoft Visual Basic Scripting Edition VBScript,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233004,Operating system software,Microsoft Windows,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232104,Word processing software,Microsoft Word,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232314,Business intelligence and data analysis software,MicroStrategy,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232605,Analytical or scientific software,Minitab,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,NCG Medical Systems d-Chart,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43231601,Accounting software,NDCMedisoft,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,NextGen Healthcare Information Systems EMR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,PCC EHR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,PCC Pediatric Partner,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,PowerMed,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Practice Partner Patient Records,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232106,Presentation software,Presentation software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Purkinje Dossier,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232314,Business intelligence and data analysis software,Qlik Tech QlikView,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43231601,Accounting software,QMSoftware Receivables Management,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232405,Object or component oriented development software,R,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43231602,Enterprise resource planning ERP software,SAP Business Objects,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232305,Data base reporting software,SAP Crystal Reports,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232605,Analytical or scientific software,SAS,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43233413,Voice recognition software,ScanSoft Naturally Speaking,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232111,Optical character reader OCR or scanning software,Scantron imaging software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232108,Calendar and scheduling software,Scheduling software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43231601,Accounting software,Siemens Soarian Financials,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232108,Calendar and scheduling software,Siemens Soarian Scheduling,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,SOAPware EMR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232202,Document management software,SoftMed ChartLocater,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232305,Data base reporting software,SoftMed ChartRelease,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232202,Document management software,SoftMed ChartReserve,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233413,Voice recognition software,Speech recognition software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,STAT! Systems QD Clinical,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232605,Analytical or scientific software,StataCorp Stata,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232306,Data base user interface and query software,Structured query language SQL,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,SynaMed EMR,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232314,Business intelligence and data analysis software,Tableau,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232304,Data base management system software,Teradata Database,Y,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,VantageMed ChartKeeper,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233204,Network security and virtual private network VPN equipment software,Virtual private networking VPN software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Visionary Medical Systems Visionary OFFICE PM,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43233413,Voice recognition software,Voice dictation software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232705,Internet browser software,Web browser software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,Welford Chart Notes,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232104,Word processing software,Word processing software,N,N,29-9021.00,Health Information Technologists and Medical Registrars
43232610,Medical software,BioEx Systems Exercise Pro,N,N,29-9091.00,Athletic Trainers
43232306,Data base user interface and query software,Database software,N,N,29-9091.00,Athletic Trainers
43232306,Data base user interface and query software,Digital Coach AthleticTrainer,N,N,29-9091.00,Athletic Trainers
43233501,Electronic mail software,Email software,N,N,29-9091.00,Athletic Trainers
43232610,Medical software,ImPACT Applications ImPACT,N,N,29-9091.00,Athletic Trainers
43232306,Data base user interface and query software,Injury tracking software,N,N,29-9091.00,Athletic Trainers
43232306,Data base user interface and query software,Keffer Development Services Athletic Trainer System ATS,N,N,29-9091.00,Athletic Trainers
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-9091.00,Athletic Trainers
43231513,Office suite software,Microsoft Office software,Y,N,29-9091.00,Athletic Trainers
43233501,Electronic mail software,Microsoft Outlook,N,N,29-9091.00,Athletic Trainers
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-9091.00,Athletic Trainers
43232104,Word processing software,Microsoft Word,Y,N,29-9091.00,Athletic Trainers
43232306,Data base user interface and query software,Premier Software Simtrak Mobility,N,N,29-9091.00,Athletic Trainers
43232108,Calendar and scheduling software,Scheduling software,N,N,29-9091.00,Athletic Trainers
43232110,Spreadsheet software,Spreadsheet software,N,N,29-9091.00,Athletic Trainers
43232705,Internet browser software,Web browser software,N,N,29-9091.00,Athletic Trainers
43232104,Word processing software,Word processing software,N,N,29-9091.00,Athletic Trainers
43232610,Medical software,Benetech PRA,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,BRCAPRO,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Breast Cancer Risk Assessment Tool,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,CancerGene,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,CyrillicSoftware Cyrillic,N,N,29-9092.00,Genetic Counselors
43232306,Data base user interface and query software,Database software,N,N,29-9092.00,Genetic Counselors
43232306,Data base user interface and query software,FileMaker Pro,N,N,29-9092.00,Genetic Counselors
43232605,Analytical or scientific software,Ftree,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Jurek Software Pedigree-Draw,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Medgen PED,N,N,29-9092.00,Genetic Counselors
43232306,Data base user interface and query software,Microsoft Access,Y,N,29-9092.00,Genetic Counselors
43232110,Spreadsheet software,Microsoft Excel,Y,Y,29-9092.00,Genetic Counselors
43231513,Office suite software,Microsoft Office software,Y,Y,29-9092.00,Genetic Counselors
43233501,Electronic mail software,Microsoft Outlook,Y,N,29-9092.00,Genetic Counselors
43232106,Presentation software,Microsoft PowerPoint,Y,Y,29-9092.00,Genetic Counselors
43232104,Word processing software,Microsoft Word,Y,N,29-9092.00,Genetic Counselors
43232610,Medical software,PedHunter,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,PediDraw,N,N,29-9092.00,Genetic Counselors
43232605,Analytical or scientific software,Pedigree drawing and management software,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Progeny Software Progeny Clinical,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Prognosis Innovation Healthcare ChartAccess,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,SynDiag,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Wageningen MapChart,N,N,29-9092.00,Genetic Counselors
43232705,Internet browser software,Web browser software,N,N,29-9092.00,Genetic Counselors
43232104,Word processing software,Word processing software,N,N,29-9092.00,Genetic Counselors
43232610,Medical software,Electronic medical record EMR software,N,N,29-9093.00,Surgical Assistants
43232610,Medical software,MEDITECH software,N,N,29-9093.00,Surgical Assistants
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-9093.00,Surgical Assistants
43231513,Office suite software,Microsoft Office software,Y,N,29-9093.00,Surgical Assistants
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-9093.00,Surgical Assistants
43232610,Medical software,Nursing documentation software,N,N,29-9093.00,Surgical Assistants
43232610,Medical software,Patient scheduling software,N,N,29-9093.00,Surgical Assistants
43232610,Medical software,Patient tracking software,N,N,29-9093.00,Surgical Assistants
43232610,Medical software,Supply documentation software,N,N,29-9093.00,Surgical Assistants
43232610,Medical software,Surgery workflow communication software,N,N,29-9093.00,Surgical Assistants
43232104,Word processing software,Word processing software,N,N,29-9093.00,Surgical Assistants
43232306,Data base user interface and query software,AS/400 Database,N,N,29-9099.01,Midwives
43233501,Electronic mail software,Email software,N,N,29-9099.01,Midwives
43231602,Enterprise resource planning ERP software,Enterprise resource planning ERP software,N,N,29-9099.01,Midwives
43232403,Enterprise application integration software,Extensible markup language XML,Y,N,29-9099.01,Midwives
43232610,Medical software,MEDITECH software,N,N,29-9099.01,Midwives
43232110,Spreadsheet software,Microsoft Excel,Y,N,29-9099.01,Midwives
43231513,Office suite software,Microsoft Office software,Y,N,29-9099.01,Midwives
43232106,Presentation software,Microsoft PowerPoint,Y,N,29-9099.01,Midwives
43232104,Word processing software,Microsoft Word,Y,N,29-9099.01,Midwives
43232610,Medical software,Patient electronic medical record EMR software,N,N,29-9099.01,Midwives
43232610,Medical software,Private Practice,N,N,29-9099.01,Midwives
43232705,Internet browser software,Web browser software,N,N,29-9099.01,Midwives
43232610,Medical software,AIGHD OASIS,N,N,31-1121.00,Home Health Aides
43231602,Enterprise resource planning ERP software,Enterprise resource planning ERP software,N,N,31-1121.00,Home Health Aides
43233502,Video conferencing software,FaceTime,N,N,31-1121.00,Home Health Aides
43233004,Operating system software,Linux,Y,N,31-1121.00,Home Health Aides
43232305,Data base reporting software,Mi-Co software,N,N,31-1121.00,Home Health Aides
43232306,Data base user interface and query software,Microsoft Access,Y,N,31-1121.00,Home Health Aides
43232110,Spreadsheet software,Microsoft Excel,Y,N,31-1121.00,Home Health Aides
