data_value,date,domain_source,element_id,element_name,lower_ci_bound,n,onet_soc_code,recommend_suppress,scale_id,scale_name,standard_error,title,upper_ci_bound
3.65,08/2023,Incumbent,1.C.1.c,Initiative,2.87,19,51-9023.00,N,IM,Importance,0.37,"Mixing and Blending Machine Setters, Operators, and Tenders",4.44
2.96,08/2023,Incumbent,1.C.2.b,Leadership,1.82,19,51-9023.00,N,IM,Importance,0.54,"Mixing and Blending Machine Setters, Operators, and Tenders",4.09
3.29,08/2023,Incumbent,1.C.3.a,Cooperation,2.63,19,51-9023.00,N,IM,Importance,0.32,"Mixing and Blending Machine Setters, Operators, and Tenders",3.95
2.95,08/2023,Incumbent,1.C.3.b,Concern for Others,2.6,19,51-9023.00,N,IM,Importance,0.17,"Mixing and Blending Machine Setters, Operators, and Tenders",3.3
2.68,08/2023,Incumbent,1.C.3.c,Social Orientation,2.2,19,51-9023.00,N,IM,Importance,0.23,"Mixing and Blending Machine Setters, Operators, and Tenders",3.15
3.37,08/2023,Incumbent,1.C.4.a,Self-Control,2.66,19,51-9023.00,N,IM,Importance,0.34,"Mixing and Blending Machine Setters, Operators, and Tenders",4.09
3.09,08/2023,Incumbent,1.C.4.b,Stress Tolerance,2.47,19,51-9023.00,N,IM,Importance,0.29,"Mixing and Blending Machine Setters, Operators, and Tenders",3.7
3.51,08/2023,Incumbent,1.C.4.c,Adaptability/Flexibility,3.11,19,51-9023.00,N,IM,Importance,0.19,"Mixing and Blending Machine Setters, Operators, and Tenders",3.91
4.0,08/2023,Incumbent,1.C.5.a,Dependability,3.35,19,51-9023.00,N,IM,Importance,0.31,"Mixing and Blending Machine Setters, Operators, and Tenders",4.65
4.07,08/2023,Incumbent,1.C.5.b,Attention to Detail,3.8,19,51-9023.00,N,IM,Importance,0.13,"Mixing and Blending Machine Setters, Operators, and Tenders",4.35
3.86,08/2023,Incumbent,1.C.5.c,Integrity,3.35,19,51-9023.00,N,IM,Importance,0.25,"Mixing and Blending Machine Setters, Operators, and Tenders",4.38
3.21,08/2023,Incumbent,1.C.6,Independence,2.64,19,51-9023.00,N,IM,Importance,0.27,"Mixing and Blending Machine Setters, Operators, and Tenders",3.77
2.4,08/2023,Incumbent,1.C.7.a,Innovation,1.24,19,51-9023.00,N,IM,Importance,0.55,"Mixing and Blending Machine Setters, Operators, and Tenders",3.55
2.8,08/2023,Incumbent,1.C.7.b,Analytical Thinking,1.88,19,51-9023.00,N,IM,Importance,0.44,"Mixing and Blending Machine Setters, Operators, and Tenders",3.72
3.31,08/2019,Incumbent,1.C.1.a,Achievement/Effort,2.5,21,51-9031.00,N,IM,Importance,0.39,"Cutters and Trimmers, Hand",4.12
3.23,08/2019,Incumbent,1.C.1.b,Persistence,2.42,21,51-9031.00,N,IM,Importance,0.39,"Cutters and Trimmers, Hand",4.05
3.05,08/2019,Incumbent,1.C.1.c,Initiative,2.13,21,51-9031.00,N,IM,Importance,0.44,"Cutters and Trimmers, Hand",3.97
2.39,08/2019,Incumbent,1.C.2.b,Leadership,1.1,21,51-9031.00,N,IM,Importance,0.61,"Cutters and Trimmers, Hand",3.67
3.67,08/2019,Incumbent,1.C.3.a,Cooperation,3.04,20,51-9031.00,N,IM,Importance,0.3,"Cutters and Trimmers, Hand",4.29
2.74,08/2019,Incumbent,1.C.3.b,Concern for Others,1.99,20,51-9031.00,N,IM,Importance,0.36,"Cutters and Trimmers, Hand",3.48
2.57,08/2019,Incumbent,1.C.3.c,Social Orientation,1.63,20,51-9031.00,N,IM,Importance,0.45,"Cutters and Trimmers, Hand",3.51
3.22,08/2019,Incumbent,1.C.4.a,Self-Control,2.6,20,51-9031.00,N,IM,Importance,0.3,"Cutters and Trimmers, Hand",3.84
2.62,08/2019,Incumbent,1.C.4.b,Stress Tolerance,1.75,20,51-9031.00,N,IM,Importance,0.42,"Cutters and Trimmers, Hand",3.49
3.1,08/2019,Incumbent,1.C.4.c,Adaptability/Flexibility,2.54,20,51-9031.00,N,IM,Importance,0.26,"Cutters and Trimmers, Hand",3.65
4.09,08/2019,Incumbent,1.C.5.a,Dependability,3.91,20,51-9031.00,N,IM,Importance,0.09,"Cutters and Trimmers, Hand",4.27
4.31,08/2019,Incumbent,1.C.5.b,Attention to Detail,3.98,20,51-9031.00,N,IM,Importance,0.16,"Cutters and Trimmers, Hand",4.64
3.67,08/2019,Incumbent,1.C.5.c,Integrity,3.34,21,51-9031.00,N,IM,Importance,0.16,"Cutters and Trimmers, Hand",4.0
3.3,08/2019,Incumbent,1.C.6,Independence,2.68,21,51-9031.00,N,IM,Importance,0.3,"Cutters and Trimmers, Hand",3.92
2.16,08/2019,Incumbent,1.C.7.a,Innovation,1.35,21,51-9031.00,N,IM,Importance,0.39,"Cutters and Trimmers, Hand",2.98
2.35,08/2019,Incumbent,1.C.7.b,Analytical Thinking,1.56,21,51-9031.00,N,IM,Importance,0.38,"Cutters and Trimmers, Hand",3.13
3.38,07/2016,Incumbent,1.C.1.a,Achievement/Effort,2.95,45,51-9032.00,N,IM,Importance,0.22,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.82
3.37,07/2016,Incumbent,1.C.1.b,Persistence,2.96,45,51-9032.00,N,IM,Importance,0.2,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.78
3.53,07/2016,Incumbent,1.C.1.c,Initiative,3.11,45,51-9032.00,N,IM,Importance,0.21,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.96
3.07,07/2016,Incumbent,1.C.2.b,Leadership,2.42,45,51-9032.00,N,IM,Importance,0.32,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.71
3.63,07/2016,Incumbent,1.C.3.a,Cooperation,3.24,44,51-9032.00,N,IM,Importance,0.19,"Cutting and Slicing Machine Setters, Operators, and Tenders",4.02
3.42,07/2016,Incumbent,1.C.3.b,Concern for Others,3.1,44,51-9032.00,N,IM,Importance,0.16,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.75
2.86,07/2016,Incumbent,1.C.3.c,Social Orientation,2.31,44,51-9032.00,N,IM,Importance,0.27,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.4
3.71,07/2016,Incumbent,1.C.4.a,Self-Control,3.31,44,51-9032.00,N,IM,Importance,0.2,"Cutting and Slicing Machine Setters, Operators, and Tenders",4.11
3.24,07/2016,Incumbent,1.C.4.b,Stress Tolerance,2.82,44,51-9032.00,N,IM,Importance,0.21,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.66
3.67,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.27,44,51-9032.00,N,IM,Importance,0.2,"Cutting and Slicing Machine Setters, Operators, and Tenders",4.07
4.25,07/2016,Incumbent,1.C.5.a,Dependability,3.84,44,51-9032.00,N,IM,Importance,0.2,"Cutting and Slicing Machine Setters, Operators, and Tenders",4.65
4.01,07/2016,Incumbent,1.C.5.b,Attention to Detail,3.67,44,51-9032.00,N,IM,Importance,0.17,"Cutting and Slicing Machine Setters, Operators, and Tenders",4.35
3.51,07/2016,Incumbent,1.C.5.c,Integrity,3.09,45,51-9032.00,N,IM,Importance,0.21,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.94
3.49,07/2016,Incumbent,1.C.6,Independence,3.09,45,51-9032.00,N,IM,Importance,0.2,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.88
2.78,07/2016,Incumbent,1.C.7.a,Innovation,2.31,45,51-9032.00,N,IM,Importance,0.23,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.25
2.88,07/2016,Incumbent,1.C.7.b,Analytical Thinking,2.59,45,51-9032.00,N,IM,Importance,0.14,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.17
3.84,07/2016,Incumbent,1.C.1.a,Achievement/Effort,3.34,31,51-9041.00,N,IM,Importance,0.25,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.34
3.85,07/2016,Incumbent,1.C.1.b,Persistence,3.38,31,51-9041.00,N,IM,Importance,0.23,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.32
4.0,07/2016,Incumbent,1.C.1.c,Initiative,3.64,31,51-9041.00,N,IM,Importance,0.18,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.36
3.69,07/2016,Incumbent,1.C.2.b,Leadership,3.2,31,51-9041.00,N,IM,Importance,0.24,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.18
4.01,07/2016,Incumbent,1.C.3.a,Cooperation,3.46,30,51-9041.00,N,IM,Importance,0.27,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.57
3.75,07/2016,Incumbent,1.C.3.b,Concern for Others,3.32,30,51-9041.00,N,IM,Importance,0.21,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.19
3.76,07/2016,Incumbent,1.C.3.c,Social Orientation,3.25,30,51-9041.00,N,IM,Importance,0.25,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.26
3.91,07/2016,Incumbent,1.C.4.a,Self-Control,3.31,30,51-9041.00,N,IM,Importance,0.29,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.51
3.83,07/2016,Incumbent,1.C.4.b,Stress Tolerance,3.15,30,51-9041.00,N,IM,Importance,0.33,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.51
3.86,07/2016,Incumbent,1.C.4.c,Adaptability/Flexibility,3.39,30,51-9041.00,N,IM,Importance,0.23,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.33
4.24,07/2016,Incumbent,1.C.5.a,Dependability,3.9,30,51-9041.00,N,IM,Importance,0.17,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.58
4.3,07/2016,Incumbent,1.C.5.b,Attention to Detail,3.99,30,51-9041.00,N,IM,Importance,0.15,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.61
3.86,07/2016,Incumbent,1.C.5.c,Integrity,3.34,31,51-9041.00,N,IM,Importance,0.25,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.38
3.86,07/2016,Incumbent,1.C.6,Independence,3.39,31,51-9041.00,N,IM,Importance,0.23,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.33
3.55,07/2016,Incumbent,1.C.7.a,Innovation,3.05,31,51-9041.00,N,IM,Importance,0.24,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.05
3.37,07/2016,Incumbent,1.C.7.b,Analytical Thinking,2.75,31,51-9041.00,N,IM,Importance,0.31,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",4.0
3.49,07/2015,Incumbent,1.C.1.a,Achievement/Effort,3.04,28,51-9051.00,N,IM,Importance,0.22,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.95
3.39,07/2015,Incumbent,1.C.1.b,Persistence,3.0,28,51-9051.00,N,IM,Importance,0.19,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.77
3.68,07/2015,Incumbent,1.C.1.c,Initiative,3.37,27,51-9051.00,N,IM,Importance,0.15,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.99
3.35,07/2015,Incumbent,1.C.2.b,Leadership,2.86,28,51-9051.00,N,IM,Importance,0.24,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.84
3.58,07/2015,Incumbent,1.C.3.a,Cooperation,3.15,28,51-9051.00,N,IM,Importance,0.21,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.01
3.48,07/2015,Incumbent,1.C.3.b,Concern for Others,2.97,28,51-9051.00,N,IM,Importance,0.25,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.99
2.95,07/2015,Incumbent,1.C.3.c,Social Orientation,2.28,28,51-9051.00,N,IM,Importance,0.32,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.62
3.81,07/2015,Incumbent,1.C.4.a,Self-Control,3.45,28,51-9051.00,N,IM,Importance,0.18,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.18
3.68,07/2015,Incumbent,1.C.4.b,Stress Tolerance,3.3,28,51-9051.00,N,IM,Importance,0.19,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.07
3.43,07/2015,Incumbent,1.C.4.c,Adaptability/Flexibility,2.98,27,51-9051.00,N,IM,Importance,0.22,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.89
3.87,07/2015,Incumbent,1.C.5.a,Dependability,3.59,28,51-9051.00,N,IM,Importance,0.13,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.15
4.1,07/2015,Incumbent,1.C.5.b,Attention to Detail,3.63,28,51-9051.00,N,IM,Importance,0.23,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",4.57
3.28,07/2015,Incumbent,1.C.5.c,Integrity,2.57,27,51-9051.00,N,IM,Importance,0.34,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.98
3.56,07/2015,Incumbent,1.C.6,Independence,3.14,26,51-9051.00,N,IM,Importance,0.21,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.98
3.22,07/2015,Incumbent,1.C.7.a,Innovation,2.58,27,51-9051.00,N,IM,Importance,0.31,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.86
3.01,07/2015,Incumbent,1.C.7.b,Analytical Thinking,2.5,27,51-9051.00,N,IM,Importance,0.25,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.52
4.1,08/2020,Incumbent,1.C.1.a,Achievement/Effort,3.84,20,51-9061.00,N,IM,Importance,0.13,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.36
4.09,08/2020,Incumbent,1.C.1.b,Persistence,3.63,20,51-9061.00,N,IM,Importance,0.22,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.56
4.24,08/2020,Incumbent,1.C.1.c,Initiative,3.88,20,51-9061.00,N,IM,Importance,0.17,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.6
4.15,08/2020,Incumbent,1.C.2.b,Leadership,3.64,20,51-9061.00,N,IM,Importance,0.24,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.67
4.46,08/2020,Incumbent,1.C.3.a,Cooperation,4.05,20,51-9061.00,N,IM,Importance,0.19,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.87
3.6,08/2020,Incumbent,1.C.3.b,Concern for Others,3.2,20,51-9061.00,N,IM,Importance,0.19,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.99
3.32,08/2020,Incumbent,1.C.3.c,Social Orientation,2.74,20,51-9061.00,N,IM,Importance,0.28,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.9
4.66,08/2020,Incumbent,1.C.4.a,Self-Control,4.29,20,51-9061.00,N,IM,Importance,0.18,"Inspectors, Testers, Sorters, Samplers, and Weighers",5.0
4.41,08/2020,Incumbent,1.C.4.b,Stress Tolerance,3.86,20,51-9061.00,N,IM,Importance,0.26,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.96
4.23,08/2020,Incumbent,1.C.4.c,Adaptability/Flexibility,3.85,20,51-9061.00,N,IM,Importance,0.18,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.61
4.85,08/2020,Incumbent,1.C.5.a,Dependability,4.69,20,51-9061.00,N,IM,Importance,0.08,"Inspectors, Testers, Sorters, Samplers, and Weighers",5.0
4.96,08/2020,Incumbent,1.C.5.b,Attention to Detail,4.9,20,51-9061.00,N,IM,Importance,0.03,"Inspectors, Testers, Sorters, Samplers, and Weighers",5.0
4.34,08/2020,Incumbent,1.C.5.c,Integrity,3.9,20,51-9061.00,N,IM,Importance,0.21,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.77
4.43,08/2020,Incumbent,1.C.6,Independence,4.14,20,51-9061.00,N,IM,Importance,0.14,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.71
3.58,08/2020,Incumbent,1.C.7.a,Innovation,3.1,20,51-9061.00,N,IM,Importance,0.23,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.06
4.25,08/2020,Incumbent,1.C.7.b,Analytical Thinking,3.87,20,51-9061.00,N,IM,Importance,0.18,"Inspectors, Testers, Sorters, Samplers, and Weighers",4.62
3.81,11/2020,Analyst - Transition,1.C.1.a,Achievement/Effort,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.77,11/2020,Analyst - Transition,1.C.1.b,Persistence,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.89,11/2020,Analyst - Transition,1.C.1.c,Initiative,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
2.94,11/2020,Analyst - Transition,1.C.2.b,Leadership,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.77,11/2020,Analyst - Transition,1.C.3.a,Cooperation,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.33,11/2020,Analyst - Transition,1.C.3.b,Concern for Others,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
2.76,11/2020,Analyst - Transition,1.C.3.c,Social Orientation,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.88,11/2020,Analyst - Transition,1.C.4.a,Self-Control,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.83,11/2020,Analyst - Transition,1.C.4.b,Stress Tolerance,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.61,11/2020,Analyst - Transition,1.C.4.c,Adaptability/Flexibility,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
4.2,11/2020,Analyst - Transition,1.C.5.a,Dependability,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
4.7,11/2020,Analyst - Transition,1.C.5.b,Attention to Detail,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
4.47,11/2020,Analyst - Transition,1.C.5.c,Integrity,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.74,11/2020,Analyst - Transition,1.C.6,Independence,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
4.11,11/2020,Analyst - Transition,1.C.7.a,Innovation,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
4.12,11/2020,Analyst - Transition,1.C.7.b,Analytical Thinking,3.87,20,51-9071.00,N,IM,Importance,0.18,Jewelers and Precious Stone and Metal Workers,4.62
3.81,06/2008,Incumbent,1.C.1.a,Achievement/Effort,3.2,19,51-9071.06,N,IM,Importance,0.29,Gem and Diamond Workers,4.42
3.91,06/2008,Incumbent,1.C.1.b,Persistence,3.42,18,51-9071.06,N,IM,Importance,0.23,Gem and Diamond Workers,4.4
3.73,06/2008,Incumbent,1.C.1.c,Initiative,3.29,19,51-9071.06,N,IM,Importance,0.21,Gem and Diamond Workers,4.17
2.56,06/2008,Incumbent,1.C.2.b,Leadership,1.83,19,51-9071.06,N,IM,Importance,0.35,Gem and Diamond Workers,3.3
3.83,06/2008,Incumbent,1.C.3.a,Cooperation,3.43,19,51-9071.06,N,IM,Importance,0.19,Gem and Diamond Workers,4.24
3.37,06/2008,Incumbent,1.C.3.b,Concern for Others,2.83,19,51-9071.06,N,IM,Importance,0.26,Gem and Diamond Workers,3.92
3.19,06/2008,Incumbent,1.C.3.c,Social Orientation,2.69,19,51-9071.06,N,IM,Importance,0.24,Gem and Diamond Workers,3.69
3.45,06/2008,Incumbent,1.C.4.a,Self-Control,2.94,19,51-9071.06,N,IM,Importance,0.24,Gem and Diamond Workers,3.96
3.75,06/2008,Incumbent,1.C.4.b,Stress Tolerance,3.13,19,51-9071.06,N,IM,Importance,0.3,Gem and Diamond Workers,4.37
3.29,06/2008,Incumbent,1.C.4.c,Adaptability/Flexibility,2.7,19,51-9071.06,N,IM,Importance,0.28,Gem and Diamond Workers,3.88
4.45,06/2008,Incumbent,1.C.5.a,Dependability,4.05,19,51-9071.06,N,IM,Importance,0.19,Gem and Diamond Workers,4.84
4.61,06/2008,Incumbent,1.C.5.b,Attention to Detail,4.33,19,51-9071.06,N,IM,Importance,0.13,Gem and Diamond Workers,4.89
4.83,06/2008,Incumbent,1.C.5.c,Integrity,4.62,19,51-9071.06,N,IM,Importance,0.1,Gem and Diamond Workers,5.0
3.87,06/2008,Incumbent,1.C.6,Independence,3.3,19,51-9071.06,N,IM,Importance,0.27,Gem and Diamond Workers,4.44
3.28,06/2008,Incumbent,1.C.7.a,Innovation,2.61,19,51-9071.06,N,IM,Importance,0.31,Gem and Diamond Workers,3.94
3.47,06/2008,Incumbent,1.C.7.b,Analytical Thinking,2.95,19,51-9071.06,N,IM,Importance,0.25,Gem and Diamond Workers,4.0
4.25,08/2022,Incumbent,1.C.1.a,Achievement/Effort,3.79,24,51-9081.00,N,IM,Importance,0.22,Dental Laboratory Technicians,4.72
4.22,08/2022,Incumbent,1.C.1.b,Persistence,3.78,24,51-9081.00,N,IM,Importance,0.21,Dental Laboratory Technicians,4.66
4.26,08/2022,Incumbent,1.C.1.c,Initiative,3.81,24,51-9081.00,N,IM,Importance,0.22,Dental Laboratory Technicians,4.72
3.6,08/2022,Incumbent,1.C.2.b,Leadership,2.91,24,51-9081.00,N,IM,Importance,0.33,Dental Laboratory Technicians,4.28
4.13,08/2022,Incumbent,1.C.3.a,Cooperation,3.61,24,51-9081.00,N,IM,Importance,0.25,Dental Laboratory Technicians,4.65
3.77,08/2022,Incumbent,1.C.3.b,Concern for Others,3.21,24,51-9081.00,N,IM,Importance,0.27,Dental Laboratory Technicians,4.32
3.31,08/2022,Incumbent,1.C.3.c,Social Orientation,3.0,24,51-9081.00,N,IM,Importance,0.15,Dental Laboratory Technicians,3.61
3.98,08/2022,Incumbent,1.C.4.a,Self-Control,3.45,24,51-9081.00,N,IM,Importance,0.26,Dental Laboratory Technicians,4.52
4.03,08/2022,Incumbent,1.C.4.b,Stress Tolerance,3.47,24,51-9081.00,N,IM,Importance,0.27,Dental Laboratory Technicians,4.58
3.9,08/2022,Incumbent,1.C.4.c,Adaptability/Flexibility,3.39,24,51-9081.00,N,IM,Importance,0.25,Dental Laboratory Technicians,4.41
4.47,08/2022,Incumbent,1.C.5.a,Dependability,4.08,24,51-9081.00,N,IM,Importance,0.19,Dental Laboratory Technicians,4.85
4.77,08/2022,Incumbent,1.C.5.b,Attention to Detail,4.52,24,51-9081.00,N,IM,Importance,0.12,Dental Laboratory Technicians,5.0
4.29,08/2022,Incumbent,1.C.5.c,Integrity,3.92,23,51-9081.00,N,IM,Importance,0.18,Dental Laboratory Technicians,4.66
3.52,08/2022,Incumbent,1.C.6,Independence,3.11,23,51-9081.00,N,IM,Importance,0.2,Dental Laboratory Technicians,3.94
3.83,08/2022,Incumbent,1.C.7.a,Innovation,3.18,23,51-9081.00,N,IM,Importance,0.31,Dental Laboratory Technicians,4.47
3.99,08/2022,Incumbent,1.C.7.b,Analytical Thinking,3.33,23,51-9081.00,N,IM,Importance,0.32,Dental Laboratory Technicians,4.65
3.74,07/2015,Incumbent,1.C.1.a,Achievement/Effort,3.35,29,51-9082.00,N,IM,Importance,0.19,Medical Appliance Technicians,4.13
3.64,07/2015,Incumbent,1.C.1.b,Persistence,3.22,30,51-9082.00,N,IM,Importance,0.21,Medical Appliance Technicians,4.07
3.72,07/2015,Incumbent,1.C.1.c,Initiative,3.25,29,51-9082.00,N,IM,Importance,0.23,Medical Appliance Technicians,4.18
3.48,07/2015,Incumbent,1.C.2.b,Leadership,3.01,30,51-9082.00,N,IM,Importance,0.23,Medical Appliance Technicians,3.95
